"index","customer_no","account_balance","acc_bal_running_total"
19275,8802,8.66,0
19276,8803,0,0
19277,8804,12.49,0
19278,8805,0,0
19279,8806,0,0
19280,8807,5.36,0
19281,8808,7.02,0
19282,8809,36.34,0
19283,8810,0.8,0
19284,8811,26.18,0
19285,8812,0,0
19286,8813,0,0
19287,8814,3.09,0
19288,8815,28.48,0
19289,8816,63.48,0
19290,8817,0,0
19291,8818,1.79,0
19292,8819,141.38,0
19293,8820,98.63,0
19294,8821,50.42,0
19295,8822,0.63,0
19296,8823,17.6,0
19297,8824,23.36,0
19298,8825,28.24,0
19299,8826,0,0
19300,8827,11.48,0
19301,8828,20.75,0
19302,8829,22.46,0
19303,8830,0,0
19304,8831,11.58,0
19305,8832,35.22,0
19306,8833,66.89,0
19307,8834,14.97,0
19308,8835,0,0
19309,8836,17.58,0
19310,8837,0,0
19311,8838,118,0
19312,8839,16.5,0
19313,8840,0,0
19314,8841,11.97,0
19315,8842,0.5,0
19316,8843,47.16,0
19317,8844,20.75,0
19318,8845,73.05,0
19319,8846,45.41,0
19320,8847,0.4,0
19321,8848,2.4,0
19322,8849,2.35,0
19323,8850,0,0
19324,8851,47.92,0
19325,8852,7.26,0
19326,8853,55.32,0
19327,8854,39.47,0
19328,8855,12.38,0
19329,8856,24.61,0
19330,8857,39.48,0
19331,8858,1.07,0
19332,8859,67.36,0
19333,8860,0,0
19334,8861,35.5,0
19335,8862,14.38,0
19336,8863,15.58,0
19337,8864,59.48,0
19338,8865,97.89,0
19339,8866,26.14,0
19340,8867,0,0
19341,8868,0,0
19342,8869,14.45,0
19343,8870,6.58,0
19344,8871,0,0
19345,8872,4.46,0
19346,8873,3.79,0
19347,8874,25.96,0
19348,8875,272.32,0
19349,8876,19.56,0
19350,8877,0.4,0
19351,8878,0,0
19352,8879,31.61,0
19353,8880,0.5,0
19354,8881,81.72,0
19355,8882,17.04,0
19356,8883,0.8,0
19357,8884,70.45,0
19358,8885,0,0
19359,8886,59.49,0
19360,8887,0,0
19361,8888,0,0
19362,8889,167.82,0
19363,8890,0,0
19364,8891,0,0
19365,8892,69.27,0
19366,8893,78.95,0
19367,8894,84.34,0
19368,8895,2,0
19369,8896,0,0
19370,8897,0.26,0
19371,8898,1.6,0
19372,8899,21.57,0
19373,8900,5.49,0
19374,8901,89.42,0
19375,8902,0,0
19376,8903,0,0
19377,8904,68.88,0
19378,8905,17.94,0
19379,8906,7.58,0
19380,8907,7.5,0
19381,8908,67.79,0
19382,8909,0.4,0
19383,8910,70.65,0
19384,8911,15.8,0
19385,8912,52.9,0
19386,8913,60.27,0
19387,8914,20.44,0
19388,8915,0,0
19389,8916,12,0
19390,8917,61.38,0
19391,8918,0,0
19392,8919,10.78,0
19393,8920,0,0
19394,8921,43.27,0
19395,8922,24.14,0
19396,8923,0,0
19397,8924,0,0
19398,8925,0,0
19399,8926,25.04,0
19400,8927,-6,0
19401,8928,51.83,0
19402,8929,2.8,0
19403,8930,5,0
19404,8931,0,0
19405,8932,2.39,0
19406,8933,30,0
19407,8934,16.41,0
19408,8935,10,0
19409,8936,42.42,0
19410,8937,0,0
19411,8938,0,0
19412,8939,2.8,0
19413,8940,39.89,0
19414,8941,0,0
19415,8942,24.61,0
19416,8943,0,0
19417,8944,13.57,0
19418,8945,12.48,0
19419,8946,9.06,0
19420,8947,10.2,0
19421,8948,0,0
19422,8949,26.8,0
19423,8950,0,0
19424,8951,33.14,0
19425,8952,0,0
19426,8953,3.98,0
19427,8954,20.76,0
19428,8955,37.29,0
19429,8956,42.32,0
19430,8957,5.19,0
19431,8958,40.32,0
19432,8959,26.96,0
19433,8960,0.27,0
19434,8961,8.99,0
19435,8962,0.5,0
19436,8963,13.18,0
19437,8964,0,0
19438,8965,38.92,0
19439,8966,25.4,0
19440,8967,44.06,0
19441,8968,97.44,0
19442,8969,16.98,0
19443,8970,2.31,0
19444,8971,0,0
19445,8972,0,0
19446,8973,20.16,0
19447,8974,41.14,0
19448,8975,0,0
19449,8976,0,0
19450,8977,101.78,0
19451,8978,0,0
19452,8979,7.58,0
19453,8980,56.65,0
19454,8981,2.52,0
19455,8982,12.38,0
19456,8983,79.88,0
19457,8984,0,0
19458,8985,10.38,0
19459,8986,15.97,0
19460,8987,0,0
19461,8988,0,0
19462,8989,62.5,0
19463,8990,0,0
19464,8991,0,0
19465,8992,29.78,0
19466,8993,0,0
19467,8994,27.95,0
19468,8995,121.19,0
19469,8996,2.34,0
19470,8997,0,0
19471,8998,44.41,0
19472,8999,140.66,0
19473,9000,51.39,0
19474,9001,41.98,0
19475,9002,92,0
19476,9003,23.2,0
19477,9004,57.17,0
19478,9005,0,0
19479,9006,31.76,0
19480,9007,0,0
19481,9008,4.03,0
19482,9009,4.8,0
19483,9010,17.78,0
19484,9011,48.29,0
19485,9012,92.94,0
19486,9013,28.92,0
19487,9014,4.68,0
19488,9015,2,0
19489,9016,0,0
19490,9017,0,0
19491,9018,19.39,0
19492,9019,0,0
19493,9020,14.38,0
19494,9021,2.89,0
19495,9022,15.63,0
19496,9023,10,0
19497,9024,21.28,0
19498,9025,0,0
19499,9026,0,0
19500,9027,22.78,0
19501,9028,52.84,0
19502,9029,22.79,0
19503,9030,25.1,0
19504,9031,0,0
19505,9032,28.96,0
19506,9033,0.5,0
19507,9034,79.88,0
19508,9035,39.99,0
19509,9036,0,0
19510,9037,18.98,0
19511,9038,57.88,0
19512,9039,55.23,0
19513,9040,0,0
19514,9041,49.36,0
19515,9042,7.99,0
19516,9043,-3.5,0
19517,9044,59.38,0
19518,9045,0,0
19519,9046,0,0
19520,9047,0,0
19521,9048,0,0
19522,9049,138.33,0
19523,9050,98.17,0
19524,9051,10.4,0
19525,9052,28.68,0
19526,9053,43.74,0
19527,9054,62.87,0
19528,9055,120.02,0
19529,9056,0,0
19530,9057,27.03,0
19531,9058,12.9,0
19532,9059,0,0
19533,9060,21.48,0
19534,9061,3.72,0
19535,9062,36.35,0
19536,9063,0,0
19537,9064,0,0
19538,9065,24,0
19539,9066,35.93,0
19540,9067,33.26,0
19541,9068,0,0
19542,9069,66.38,0
19543,9070,26.34,0
19544,9071,0,0
19545,9072,2,0
19546,9073,17.36,0
19547,9074,0,0
19548,9075,45.12,0
19549,9076,0,0
19550,9077,27.53,0
19551,9078,0,0
19552,9079,8.39,0
19553,9080,0,0
19554,9081,11.6,0
19555,9082,0,0
19556,9083,32.13,0
19557,9084,2,0
19558,9085,0,0
19559,9086,90.49,0
19560,9087,8.38,0
19561,9088,29.55,0
19562,9089,9.98,0
19563,9090,42.26,0
19564,9091,64.73,0
19565,9092,8.54,0
19566,9093,0,0
19567,9094,41.06,0
19568,9095,7.21,0
19569,9096,1.2,0
19570,9097,0,0
19571,9098,7.59,0
19572,9099,0,0
19573,9100,24.24,0
19574,9101,0,0
19575,9102,0,0
19576,9103,72.07,0
19577,9104,44.64,0
19578,9105,0,0
19579,9106,4,0
19580,9107,15.56,0
19581,9108,221.8,0
19582,9109,0,0
19583,9110,31.97,0
19584,9111,0,0
19585,9112,9.85,0
19586,9113,50.29,0
19587,9114,13.92,0
19588,9115,0,0
19589,9116,0.4,0
19590,9117,10.55,0
19591,9118,55.46,0
19592,9119,0,0
19593,9120,0,0
19594,9121,31.95,0
19595,9122,18.77,0
19596,9123,5.59,0
19597,9124,29.96,0
19598,9125,8.38,0
19599,9126,7.6,0
19600,9127,0,0
19601,9128,47.96,0
19602,9129,0,0
19603,9130,0,0
19604,9131,34.86,0
19605,9132,3.07,0
19606,9133,58.21,0
19607,9134,20.36,0
19608,9135,56.37,0
19609,9136,53.31,0
19610,9137,0,0
19611,9138,15.9,0
19612,9139,5.09,0
19613,9140,0,0
19614,9141,75.19,0
19615,9142,5.59,0
19616,9143,0,0
19617,9144,0.6,0
19618,9145,26.34,0
19619,9146,43.94,0
19620,9147,0.8,0
19621,9148,41.92,0
19622,9149,69.9,0
19623,9150,2.39,0
19624,9151,0,0
19625,9152,15.09,0
19626,9153,1.6,0
19627,9154,0,0
19628,9155,12.78,0
19629,9156,28.61,0
19630,9157,8.78,0
19631,9158,6.79,0
19632,9159,61.01,0
19633,9160,0,0
19634,9161,0,0
19635,9162,3.99,0
19636,9163,21.14,0
19637,9164,0,0
19638,9165,2.4,0
19639,9166,10.79,0
19640,9167,4.93,0
19641,9168,0,0
19642,9169,0,0
19643,9170,5.37,0
19644,9171,49.2,0
19645,9172,19.18,0
19646,9173,56.19,0
19647,9174,19.15,0
19648,9175,13.66,0
19649,9176,0,0
19650,9177,25.1,0
19651,9178,0,0
19652,9179,40.38,0
19653,9180,0,0
19654,9181,0,0
19655,9182,16.77,0
19656,9183,98,0
19657,9184,11.98,0
19658,9185,1.6,0
19659,9186,10.78,0
19660,9187,68.46,0
19661,9188,7.2,0
19662,9189,39.86,0
19663,9190,0,0
19664,9191,0,0
19665,9192,44.43,0
19666,9193,0.77,0
19667,9194,64.33,0
19668,9195,0,0
19669,9196,17.17,0
19670,9197,0,0
19671,9198,49.78,0
19672,9199,9.19,0
19673,9200,0,0
19674,9201,2.79,0
19675,9202,94.17,0
19676,9203,0.4,0
19677,9204,44,0
19678,9205,0,0
19679,9206,71.69,0
19680,9207,21.95,0
19681,9208,8.78,0
19682,9209,0,0
19683,9210,39.91,0
19684,9211,5.59,0
19685,9212,7.69,0
19686,9213,27.15,0
19687,9214,33.15,0
19688,9215,0,0
19689,9216,22.63,0
19690,9217,44.73,0
19691,9218,29.16,0
19692,9219,40.89,0
19693,9220,0,0
19694,9221,0,0
19695,9222,0.8,0
19696,9223,38.53,0
19697,9224,29.3,0
19698,9225,5.2,0
19699,9226,0,0
19700,9227,35.73,0
19701,9228,326.69,0
19702,9229,0,0
19703,9230,26.77,0
19704,9231,2,0
19705,9232,17.17,0
19706,9233,1.99,0
19707,9234,82.03,0
19708,9235,0,0
19709,9236,0,0
19710,9237,21.28,0
19711,9238,2,0
19712,9239,36.33,0
19713,9240,11.18,0
19714,9241,50.31,0
19715,9242,9.77,0
19716,9243,0,0
19717,9244,50.9,0
19718,9245,0,0
19719,9246,47.95,0
19720,9247,0,0
19721,9248,0,0
19722,9249,17.14,0
19723,9250,0,0
19724,9251,60.4,0
19725,9252,0,0
19726,9253,31.95,0
19727,9254,4.77,0
19728,9255,12.03,0
19729,9256,0,0
19730,9257,13.89,0
19731,9258,61.07,0
19732,9259,97.95,0
19733,9260,17.08,0
19734,9261,0,0
19735,9262,18.66,0
19736,9263,39.57,0
19737,9264,15.11,0
19738,9265,5.2,0
19739,9266,10.71,0
19740,9267,0,0
19741,9268,43.57,0
19742,9269,4.6,0
19743,9270,16.54,0
19744,9271,149.35,0
19745,9272,0,0
19746,9273,0,0
19747,9274,4.4,0
19748,9275,73.57,0
19749,9276,12.34,0
19750,9277,36.75,0
19751,9278,0.4,0
19752,9279,81.39,0
19753,9280,0,0
19754,9281,0,0
19755,9282,7.19,0
19756,9283,14.78,0
19757,9284,16.69,0
19758,9285,66.26,0
19759,9286,40.95,0
19760,9287,6,0
19761,9288,22.22,0
19762,9289,10.38,0
19763,9290,0,0
19764,9291,5.99,0
19765,9292,3.59,0
19766,9293,21.93,0
19767,9294,11.89,0
19768,9295,7.99,0
19769,9296,6.39,0
19770,9297,21.56,0
19771,9298,0,0
19772,9299,13.29,0
19773,9300,0.4,0
19774,9301,0.4,0
19775,9302,41.58,0
19776,9303,72.75,0
19777,9304,3.6,0
19778,9305,55.9,0
19779,9306,33.81,0
19780,9307,11.72,0
19781,9308,78.7,0
19782,9309,0,0
19783,9310,0.4,0
19784,9311,0,0
19785,9312,38.33,0
19786,9313,15.17,0
19787,9314,44.74,0
19788,9315,14.39,0
19789,9316,22.77,0
19790,9317,93.59,0
19791,9318,2.8,0
19792,9319,2.79,0
19793,9320,51.89,0
19794,9321,11.98,0
19795,9322,6.39,0
19796,9323,38.13,0
19797,9324,0,0
19798,9325,67.1,0
19799,9326,25.95,0
19800,9327,6.78,0
19801,9328,6,0
19802,9329,26.36,0
19803,9330,0,0
19804,9331,0,0
19805,9332,5.59,0
19806,9333,10,0
19807,9334,1.19,0
